"","x1","x2","x3","x4","x5"
"7613",670,529,94,14986,68136
"7614",669,512,106,15535,67710
"7615",634,538,93,14794,64314
"7616",734,525,107,14641,74756
"7617",714,546,113,14227,72410
"7618",877,530,93,15119,88529
"7619",607,535,102,14659,61771
"7620",785,525,104,14043,79700
"7621",596,517,97,14819,60118
"7622",681,527,95,14932,68715
"7623",803,534,105,14909,81212
"7624",759,524,98,15423,76564
"7625",755,539,98,14829,76743
"7626",708,522,96,14975,71422
"7627",549,532,108,15170,55754
"7628",886,547,107,15246,89899
"7629",694,524,102,15277,71018
"7630",800,532,124,14940,80693
"7631",633,536,97,15075,63838
"7632",777,513,101,14845,78396
"7633",664,507,94,14792,67457
"7634",740,548,94,15064,75046
"7635",651,528,105,14651,66030
"7636",894,531,103,15192,90673
"7637",901,529,96,15002,90944
"7638",673,537,91,14961,68811
"7639",588,531,97,15455,59709
"7640",697,548,93,14856,70767
"7641",642,534,103,15054,65048
"7642",682,513,109,15155,68582
"7643",821,525,81,14967,83222
"7644",647,533,93,15142,65733
"7645",665,519,99,15224,66978
"7646",702,527,99,14985,71255
"7647",681,527,98,15382,68898
"7648",747,533,103,14679,75171
"7649",702,524,99,15022,70881
"7650",699,537,111,15252,71077
"7651",639,537,94,14797,64695
"7652",722,535,92,15140,73142
"7653",704,524,97,14989,71373
"7654",721,516,92,14827,73449
"7655",783,530,94,14999,79659
"7656",678,522,89,14901,68967
"7657",733,511,109,15052,74276
"7658",698,542,99,15064,70843
"7659",721,538,91,14886,73023
"7660",698,533,85,15243,71077
"7661",714,518,106,14927,72840
"7662",705,534,100,14957,71550
"7663",664,529,93,14800,67303
"7664",712,520,93,14933,71922
"7665",830,543,95,15487,84147
"7666",632,542,101,14837,63854
"7667",701,527,98,14965,70778
"7668",630,539,102,15001,64193
"7669",676,535,89,14914,68561
"7670",616,538,99,14966,63121
"7671",575,525,97,15425,58351
"7672",531,523,106,14963,53734
"7673",714,534,106,14830,72318
"7674",677,515,102,14966,68824
"7675",758,530,99,14855,76214
"7676",697,540,99,14901,70940
"7677",836,519,103,15212,84624
"7678",677,535,98,14830,68742
"7679",737,545,97,14992,74964
"7680",622,525,99,15281,63421
"7681",701,528,116,15327,71136
"7682",772,525,96,15040,78310
"7683",744,542,99,14981,75580
"7684",702,525,97,14927,71388
"7685",712,526,103,14603,72245
"7686",674,519,108,15091,68508
"7687",847,532,97,15232,85771
"7688",717,524,113,15275,72758
"7689",715,520,95,14609,72371
"7690",681,534,102,14759,69436
"7691",675,528,89,14940,68249
"7692",626,520,109,14733,63604
"7693",686,534,92,14988,69463
"7694",635,537,92,14689,63892
"7695",615,529,93,15270,62788
"7696",638,542,103,15267,64592
"7697",655,516,91,14998,66943
"7698",791,550,95,15375,79856
"7699",552,531,100,15013,56190
"7700",657,530,95,14852,66542
"7701",611,518,106,14840,62653
"7702",756,531,104,15179,76588
"7703",663,525,81,14649,67534
"7704",601,536,95,14805,61192
"7705",691,533,113,14857,70404
"7706",703,531,101,14882,71068
"7707",705,527,100,15121,71032
"7708",789,525,105,14693,80354
"7709",675,527,105,15019,68673
"7710",780,530,110,14838,79043
"7711",808,532,94,14969,81593
"7712",783,541,99,14814,79120
"7713",793,540,96,15277,80361
"7714",553,542,92,15017,56788
"7715",707,527,111,14537,71524
"7716",748,533,103,15288,75834
"7717",718,536,116,15104,72880
"7718",769,528,105,14869,77854
"7719",795,520,89,15078,80195
"7720",829,535,100,14939,83791
"7721",658,507,95,14838,66767
"7722",591,528,106,14974,60478
"7723",649,523,91,14398,65828
"7724",749,532,105,14494,75884
"7725",709,537,97,15035,71521
"7726",569,532,102,15633,57811
"7727",850,525,114,14578,85694
"7728",571,534,102,14568,57781
"7729",700,524,95,14792,70910
"7730",700,537,90,14954,70717
"7731",723,522,104,14787,73047
"7732",680,529,104,15262,69013
"7733",798,519,93,14866,81108
"7734",644,508,97,15185,65137
"7735",658,529,100,14960,67028
"7736",634,527,96,14532,64520
"7737",662,545,93,15045,67114
"7738",624,519,101,14986,63140
"7739",691,526,105,14752,70148
"7740",615,529,100,14559,62383
"7741",780,518,106,15071,79213
"7742",747,526,101,14794,75656
"7743",702,543,112,14793,70495
"7744",735,524,98,15162,74559
"7745",837,521,96,14820,84673
"7746",657,529,100,15327,66802
"7747",640,540,96,14676,65383
"7748",639,520,94,15301,65011
"7749",642,521,99,14483,65569
"7750",720,516,112,15246,73078
"7751",586,522,85,15024,59719
"7752",639,529,94,14754,65072
"7753",717,517,107,15118,72322
"7754",699,534,97,14656,70668
"7755",741,530,97,14846,75080
"7756",700,532,103,14807,70708
"7757",829,538,107,15351,83488
"7758",720,537,94,14834,73126
"7759",756,529,94,15245,76835
"7760",761,534,89,14886,77103
"7761",544,538,98,14478,55687
"7762",721,533,101,14910,72994
"7763",636,529,93,15168,64516
"7764",759,520,104,15216,76879
"7765",713,517,96,15129,72011
"7766",780,519,108,14985,78614
"7767",706,519,85,15183,71706
"7768",770,546,98,14896,78160
"7769",713,532,114,15066,72135
"7770",691,519,98,15221,70132
"7771",737,521,104,14660,74589
"7772",721,536,100,14914,73175
"7773",652,531,109,14591,65976
"7774",681,536,87,14881,68848
"7775",793,530,106,15193,80215
"7776",683,516,92,15115,69500
"7777",641,533,106,14450,65331
"7778",594,531,105,15030,60372
"7779",656,529,104,15495,67112
"7780",678,520,100,15197,68635
"7781",831,533,106,14763,83787
"7782",716,537,91,14984,72834
"7783",864,515,92,15119,87351
"7784",835,528,109,15285,84683
"7785",666,529,91,15102,67268
"7786",679,538,85,14833,68755
"7787",677,517,98,15120,69209
"7788",766,520,107,14807,77497
"7789",669,522,90,15300,67767
"7790",658,540,99,14719,66361
"7791",614,525,95,14722,62509
"7792",731,524,100,15432,74371
"7793",709,529,93,14840,71844
"7794",572,525,104,14723,58302
"7795",819,519,108,15283,83386
"7796",501,521,101,15230,51006
"7797",687,537,112,14615,69569
"7798",717,532,91,15037,72546
"7799",692,526,100,14966,70234
"7800",713,534,107,15213,72285
"7801",660,525,101,15379,66943
"7802",581,531,92,15045,58617
"7803",907,529,93,14964,91729
"7804",628,526,89,15068,64070
"7805",793,533,99,14856,80915
"7806",655,527,107,14990,66687
"7807",667,532,112,14793,67787
"7808",680,524,109,14749,68924
"7809",742,531,95,15200,75281
"7810",624,528,96,15083,63103
"7811",662,521,90,14863,67253
"7812",730,529,93,14720,74396
"7813",551,528,106,15403,56201
"7814",699,520,107,15110,71236
"7815",699,536,97,15296,70986
"7816",714,527,98,14641,72128
"7817",756,525,99,15097,76748
"7818",849,525,99,15269,85912
"7819",755,522,101,14836,76681
"7820",718,535,100,14495,72877
"7821",727,542,106,15434,73782
"7822",705,528,106,14938,71432
"7823",739,522,101,15165,75259
"7824",648,514,92,15517,65560
"7825",866,532,93,15479,87358
"7826",763,531,96,15365,77509
"7827",562,536,111,14992,57288
"7828",576,531,101,14860,58711
"7829",683,515,115,15316,69293
"7830",646,515,99,15204,65741
"7831",675,531,79,15110,69156
"7832",836,527,99,14997,84656
"7833",639,540,95,14938,64458
"7834",710,538,103,15183,72020
"7835",713,511,98,14945,72138
"7836",723,533,91,15482,73027
"7837",724,528,106,15054,73420
"7838",770,525,96,14582,77878
"7839",722,534,95,14251,72889
"7840",694,533,105,14558,70392
"7841",620,525,94,15046,62751
"7842",647,529,104,14983,65767
"7843",553,532,99,14886,56044
"7844",641,524,90,14995,65210
"7845",688,522,103,15161,69879
"7846",749,530,97,15171,75694
"7847",764,523,104,14967,77562
"7848",727,525,93,15261,73944
"7849",598,530,93,15045,60712
"7850",728,544,104,15282,73892
"7851",738,542,93,15339,74937
"7852",656,521,103,14680,67002
"7853",741,530,94,14847,74829
"7854",725,526,97,14914,73802
"7855",681,521,96,14808,68965
"7856",728,527,103,14809,73719
"7857",603,529,96,14973,61700
"7858",711,521,98,15610,71901
"7859",660,523,99,14682,66919
"7860",686,532,98,15157,69559
"7861",729,525,106,14759,73864
"7862",769,536,90,15044,78304
"7863",685,530,104,14971,69716
"7864",701,531,99,15199,70657
"7865",866,533,97,14997,87580
"7866",864,526,100,14577,87451
"7867",723,535,94,15151,73671
"7868",709,529,99,14924,71866
"7869",669,533,94,15439,68206
"7870",741,527,92,15371,75221
"7871",693,537,111,14933,70440
"7872",774,517,104,15256,78277
"7873",759,532,93,14800,77093
"7874",693,546,96,14934,70419
"7875",814,537,99,14877,82535
"7876",630,528,99,14715,64074
"7877",681,533,96,14926,69247
"7878",669,534,87,14714,67439
"7879",965,543,93,15242,97855
"7880",645,531,94,15375,65749
"7881",782,536,103,15182,78867
"7882",738,525,95,14854,74737
"7883",805,531,87,14972,81511
"7884",646,522,122,15363,65520
"7885",541,539,94,15165,55012
"7886",616,542,100,15351,62708
"7887",686,540,106,14931,69464
"7888",657,531,105,14794,66544
"7889",743,515,99,14920,75383
"7890",753,527,102,15429,76307
"7891",564,537,103,15079,57559
"7892",594,528,97,14943,60408
"7893",729,526,99,15036,73874
"7894",705,534,99,15035,71585
"7895",702,542,93,14912,71424
"7896",626,528,100,15201,63631
"7897",736,527,84,14992,74374
"7898",726,537,105,14860,73637
"7899",740,534,101,14995,75023
"7900",532,526,114,14843,54377
"7901",701,532,96,14940,71657
"7902",625,539,103,14987,63322
"7903",649,534,110,15091,66098
"7904",780,530,97,15142,78917
"7905",619,530,93,15037,63019
"7906",678,522,94,15468,68849
"7907",701,526,99,14955,70894
"7908",662,541,99,15040,67288
"7909",839,535,103,14967,85096
"7910",672,535,108,15297,68099
"7911",700,542,92,14982,71026
"7912",709,521,95,14930,71947
"7913",795,542,96,15068,80439
"7914",695,524,119,14942,70415
"7915",776,530,93,14783,78778
"7916",645,533,98,15160,65634
"7917",642,528,103,15311,64683
"7918",689,538,105,15067,70117
"7919",750,539,101,14643,75717
"7920",635,533,95,15047,64443
"7921",690,531,98,14888,70123
"7922",737,531,96,14828,74745
"7923",634,526,100,14951,63849
"7924",650,531,105,14923,65838
"7925",632,522,112,15123,64165
"7926",744,520,97,15179,75505
"7927",679,512,103,14951,69038
"7928",690,547,90,15279,70140
"7929",764,529,95,15262,77456
"7930",685,547,109,14832,69658
"7931",779,539,108,14906,78568
"7932",728,533,91,15550,73508
"7933",625,531,95,15385,63168
"7934",687,518,104,14969,69589
"7935",674,529,106,14763,68615
"7936",702,517,105,14719,70801
"7937",624,538,99,15205,63856
"7938",644,531,113,15468,65403
"7939",712,530,94,14684,72251
"7940",837,528,101,15216,84182
"7941",736,509,96,14486,74328
"7942",683,553,86,14816,69294
"7943",859,533,101,14855,86850
"7944",643,518,88,14941,65248
"7945",716,532,101,14875,72535
"7946",611,520,104,15351,62019
"7947",542,535,95,15110,55144
"7948",704,533,97,14923,71622
"7949",685,518,97,15199,69467
"7950",661,540,95,15130,67244
"7951",759,525,110,14649,76793
"7952",598,543,94,14926,60697
"7953",740,531,88,14822,75123
"7954",649,536,98,15157,65752
"7955",780,535,104,14897,78850
"7956",833,539,97,15131,84455
"7957",699,531,106,14866,70872
"7958",755,531,96,14791,76264
"7959",670,539,102,15016,68309
"7960",810,521,97,14778,81928
"7961",589,525,99,14908,59747
"7962",649,531,97,14896,66357
"7963",831,535,97,15091,84066
"7964",750,539,94,14711,75984
"7965",716,534,103,14697,72536
"7966",763,525,103,14926,78060
"7967",618,520,88,15169,62662
"7968",670,547,113,14972,68082
"7969",728,539,97,14758,73874
"7970",708,519,101,14621,71824
"7971",707,525,89,15238,71888
"7972",722,524,116,15020,73374
"7973",830,539,108,15142,83506
"7974",818,524,105,14754,82592
"7975",629,518,107,14940,64155
"7976",696,525,97,15133,70878
"7977",547,538,107,14934,55505
"7978",810,531,106,14375,82267
"7979",475,534,98,14324,48554
"7980",648,529,91,15215,65781
"7981",731,531,84,15227,73791
"7982",686,524,99,14836,69191
"7983",687,531,95,15053,69966
"7984",739,525,94,14703,74535
"7985",638,534,95,14734,64524
"7986",667,535,95,15108,67946
"7987",640,531,99,15013,65039
"7988",727,542,99,14888,73779
"7989",764,525,108,14614,77845
"7990",682,526,95,15553,69034
"7991",869,527,100,14660,87820
"7992",714,526,99,15165,72102
"7993",696,529,94,14419,70734
"7994",619,539,100,15725,62829
"7995",751,534,113,15369,76345
"7996",739,547,118,15385,74666
"7997",695,531,93,14559,70466
"7998",737,535,93,14967,74830
"7999",736,535,103,14947,74672
"8000",656,540,102,14357,67186
"8001",647,532,117,14927,66029
"8002",815,524,84,15491,82470
"8003",612,529,92,14910,61911
"8004",673,519,95,14567,68568
"8005",638,529,98,15705,65282
"8006",606,521,101,14946,61711
"8007",764,523,105,14887,77350
"8008",735,545,101,14766,74277
"8009",518,534,100,15350,52860
"8010",860,528,110,14847,86616
"8011",468,525,109,14779,48067
"8012",896,491,100,15040,90879
"8013",684,531,99,15126,69452
"8014",708,538,111,14896,71924
"8015",777,543,98,14780,78781
"8016",632,531,99,15160,64125
"8017",734,534,96,15351,74082
"8018",764,521,98,15230,76935
"8019",607,537,110,14991,61623
"8020",687,539,103,14950,69595
"8021",708,538,90,15264,71985
"8022",777,543,98,15134,78669
"8023",691,529,89,15137,70459
"8024",554,522,99,14973,57024
"8025",826,522,92,15261,83410
"8026",697,536,111,15197,70627
"8027",631,515,92,14940,63849
"8028",1024,559,95,5128,103338
"8029",1003,563,91,5007,100919
"8030",1067,555,99,5127,107546
"8031",980,559,100,4856,99086
"8032",1020,548,104,5483,102764
"8033",933,565,93,5091,94088
"8034",1298,560,89,5017,130714
"8035",932,568,108,4627,94069
"8036",1053,565,94,5173,106295
"8037",848,557,104,5252,85648
"8038",904,554,95,5002,91484
"8039",999,546,105,4926,100600
"8040",1023,561,93,4855,103298
"8041",852,573,105,5180,86274
"8042",945,562,103,5096,95438
"8043",935,556,94,4751,94553
"8044",1010,562,102,5025,102158
"8045",1006,570,91,5225,101587
"8046",918,555,107,4433,92633
"8047",1199,554,94,5200,120941
"8048",1081,554,85,4744,108909
"8049",1093,565,114,4836,109949
"8050",937,555,106,4734,94901
"8051",891,553,96,4750,89909
"8052",1209,551,103,4795,121890
"8053",1104,545,106,4581,110927
"8054",816,560,111,5218,82356
"8055",1098,556,100,4956,110846
"8056",1096,565,87,5180,110080
"8057",967,569,95,5228,97545
"8058",976,555,88,4825,98503
"8059",1008,541,92,5341,101417
"8060",1097,560,96,5228,110473
"8061",909,554,102,5143,91796
"8062",900,560,95,4984,91084
"8063",950,551,101,4573,95839
"8064",1178,561,101,5360,118407
"8065",1184,547,110,4476,119058
"8066",999,562,97,4814,101046
"8067",951,555,106,4590,96415
"8068",1075,572,105,4913,108739
"8069",944,551,95,4662,95274
"8070",993,564,101,5219,100310
"8071",951,552,98,5555,95986
"8072",943,558,103,5061,95093
"8073",971,565,107,4938,98244
"8074",958,568,100,4699,96671
"8075",1011,571,94,5108,102079
"8076",1070,560,89,5028,107618
"8077",948,565,94,4349,95801
"8078",1217,560,105,5099,122823
"8079",968,561,108,4597,97862
"8080",1074,566,100,4885,108272
"8081",891,561,97,5095,90425
"8082",1070,569,92,5388,107860
"8083",994,562,104,5230,100398
"8084",983,561,98,4767,99370
"8085",1049,559,98,4902,106147
"8086",966,568,85,5070,97671
"8087",1028,542,94,5143,104089
"8088",1067,551,107,5349,107998
"8089",981,555,100,5149,98937
"8090",1092,571,100,5136,110340
"8091",997,549,96,5097,100896
"8092",999,563,102,5185,100964
"8093",952,567,101,4912,96284
"8094",1037,552,91,4977,104957
"8095",961,554,106,5128,97078
"8096",1075,560,94,4994,108620
"8097",1091,553,93,5002,109914
"8098",958,541,88,5124,96814
"8099",991,558,100,5342,100269
"8100",960,557,99,5588,97225
"8101",812,574,91,4954,81858
"8102",1065,555,99,4880,107455
"8103",964,553,98,4553,97439
"8104",968,560,90,4922,97899
"8105",967,566,106,4442,97645
"8106",962,553,105,5176,97357
"8107",967,573,108,5142,97505
"8108",863,571,106,4793,87468
"8109",890,553,101,4860,89803
"8110",1097,552,110,5164,110952
"8111",977,572,101,5240,98831
"8112",932,559,95,5337,94251
"8113",1105,551,104,5399,111786
"8114",1037,543,99,4724,104894
"8115",1073,554,96,4956,108316
"8116",968,555,109,5031,97388
"8117",986,545,97,4949,99807
"8118",1037,562,101,4783,104906
"8119",912,556,104,5295,92602
"8120",984,576,100,5389,99614
"8121",1017,552,89,4852,102892
"8122",978,560,95,4766,98163
"8123",1022,565,100,4628,103188
"8124",967,559,100,5212,98000
"8125",871,554,101,4766,88350
"8126",982,550,118,4584,99256
"8127",984,546,113,5338,99458
"8128",893,553,96,5011,89961
"8129",1011,571,106,5159,101851
"8130",935,548,96,5199,94734
"8131",1002,558,91,5021,100981
"8132",955,564,102,5064,96669
"8133",1017,571,98,4721,102469
"8134",986,557,112,5166,99602
"8135",947,562,87,5489,95660
"8136",971,570,97,5091,98219
"8137",882,572,99,4733,89433
"8138",988,563,95,5248,99998
"8139",893,558,90,4783,90023
"8140",929,562,89,4880,93861
"8141",987,558,111,4860,99352
"8142",845,557,102,5358,85600
"8143",897,551,93,4942,90416
"8144",1023,556,89,5055,103686
"8145",988,566,103,4852,99817
"8146",955,568,109,5138,96529
"8147",1011,548,107,5129,102195
"8148",1140,561,111,4979,115101
"8149",920,566,99,5291,93165
"8150",884,556,107,5599,89205
"8151",985,552,86,5110,99504
"8152",970,561,106,5217,98040
"8153",899,570,103,5010,90813
"8154",919,561,95,4887,92841
"8155",1042,562,108,4994,105235
"8156",977,565,99,4736,98877
"8157",1019,561,101,5255,102813
"8158",1155,561,100,4697,115843
"8159",941,544,105,4780,95001
"8160",922,551,99,5010,92778
"8161",1007,573,108,5220,101753
"8162",1011,555,115,5127,102002
"8163",977,559,102,4851,98208
"8164",890,556,95,5431,90161
"8165",1049,554,101,4737,105684
"8166",954,571,108,4817,95994
"8167",1026,565,88,5096,103869
"8168",945,548,108,4873,95392
"8169",932,538,110,5335,94216
"8170",1017,549,105,4902,102505
"8171",976,551,102,5040,98142
"8172",972,572,102,4031,98141
"8173",1028,561,94,5027,103591
"8174",982,562,98,4965,99432
"8175",1014,561,102,4699,102081
"8176",985,556,96,5161,99467
"8177",1011,563,105,5158,101980
"8178",1003,561,100,5467,101341
"8179",959,558,94,5139,96701
"8180",999,561,79,5223,100780
"8181",867,561,90,5063,87787
"8182",1070,563,94,5360,108019
"8183",967,555,108,4994,97471
"8184",985,565,92,5088,100110
"8185",1072,567,88,5166,108283
"8186",995,551,98,5308,100094
"8187",1040,550,99,4901,104783
"8188",1031,550,106,4726,104162
"8189",1023,575,107,4784,103850
"8190",1023,568,101,5301,103245
"8191",975,550,96,5151,98770
"8192",937,565,98,4834,94954
"8193",995,557,109,5126,100239
"8194",976,567,104,5150,98608
"8195",1170,550,89,5139,118584
"8196",1010,571,103,5325,102023
"8197",1024,571,106,5277,103322
"8198",1098,558,100,5018,110831
"8199",998,565,101,5111,100706
"8200",987,568,101,4872,99691
"8201",911,547,86,5436,91897
"8202",1036,561,100,5156,104331
"8203",1056,562,85,5642,106697
"8204",958,569,103,5004,96723
"8205",955,556,106,4640,96637
"8206",1080,566,99,5023,108826
"8207",965,550,94,4470,97395
"8208",995,567,98,4831,100428
"8209",1029,572,109,4759,103913
"8210",976,554,114,5110,98997
"8211",1062,561,92,5165,107011
"8212",969,557,101,5247,97579
"8213",850,567,108,5276,86168
"8214",976,566,94,5083,98412
"8215",1000,558,104,4904,100963
"8216",954,564,103,4893,96411
"8217",1034,553,107,5102,104358
"8218",991,562,103,5413,99923
"8219",1115,564,90,5259,112067
"8220",989,564,87,5234,100157
"8221",1023,550,96,5019,103178
"8222",976,560,105,5087,98450
"8223",1092,565,100,5053,110256
"8224",1058,552,99,4986,106913
"8225",1037,562,108,5081,105157
"8226",947,561,96,4890,95557
"8227",1043,559,88,5173,105470
"8228",1035,551,102,5149,104332
"8229",1041,549,119,5442,105237
"8230",936,567,99,5129,94602
"8231",944,548,102,4788,95407
"8232",995,559,104,5467,100713
"8233",982,562,104,4810,99223
"8234",954,561,106,4994,96696
"8235",953,569,105,5298,96566
"8236",909,556,92,5207,92101
"8237",1015,571,91,4957,101886
"8238",1029,552,107,4485,103720
"8239",898,559,101,4835,90640
"8240",950,562,93,4991,96078
"8241",1081,557,88,5312,108940
"8242",956,560,97,5269,96393
"8243",987,557,96,4583,99738
"8244",1001,560,103,4660,101501
"8245",1005,562,98,4680,101413
"8246",961,553,98,5247,97457
"8247",1019,559,98,4882,102903
"8248",775,555,90,4929,78624
"8249",1020,563,105,5279,103203
"8250",1046,560,93,5039,105617
"8251",887,563,96,5567,90087
"8252",933,560,113,4910,94371
"8253",980,567,108,4617,98880
"8254",1031,567,88,5187,104425
"8255",1060,567,112,4619,106650
"8256",1030,561,109,4759,103778
"8257",1072,562,89,5085,107878
"8258",1065,563,91,4752,107659
"8259",1003,570,103,5026,101529
"8260",804,559,100,4907,80982
"8261",1036,555,101,5167,104448
"8262",1028,560,102,4979,103929
"8263",959,561,104,5486,97067
"8264",963,567,105,4916,97557
"8265",1021,568,100,5312,102947
"8266",965,568,98,4819,97549
"8267",834,577,98,4583,84226
"8268",1140,559,104,5160,115091
"8269",946,564,95,5416,95971
"8270",922,553,91,4728,92859
"8271",953,567,104,5135,96313
"8272",964,557,95,5114,97735
"8273",956,572,97,4976,96999
"8274",1057,562,100,5233,106275
"8275",1019,553,98,5352,102550
"8276",1165,580,97,4931,117596
"8277",903,542,115,5508,91216
"8278",1038,550,108,4696,104809
"8279",948,558,110,4677,96124
"8280",1014,546,108,5069,102032
"8281",873,557,100,5336,88073
"8282",911,561,88,4463,91939
"8283",1140,558,90,4947,114452
"8284",999,570,103,5062,101196
"8285",975,570,101,4976,98812
"8286",976,561,103,5121,98726
"8287",932,548,93,5424,94195
"8288",1146,570,98,4881,116080
"8289",1145,562,105,5128,115364
"8290",1061,561,108,5010,106737
"8291",1159,558,104,5543,116799
"8292",976,563,110,4840,98815
"8293",953,547,85,4724,96534
"8294",995,559,103,5114,100501
"8295",976,566,105,5301,98326
"8296",1019,577,104,5211,102731
"8297",1075,559,91,4828,108811
"8298",982,550,84,5327,99100
"8299",866,562,104,5223,87822
"8300",1002,569,103,4769,101070
"8301",942,558,106,5152,95065
"8302",1011,549,90,4716,102186
"8303",1026,573,106,5014,103325
"8304",958,562,104,5376,97097
"8305",1029,560,109,5049,103803
"8306",1128,565,102,5017,113429
"8307",966,554,94,4674,97408
"8308",1167,560,101,5083,117739
"8309",1271,570,106,4587,127956
"8310",909,564,96,4948,91581
"8311",1078,568,99,4670,109048
"8312",1025,567,91,4652,103218
"8313",883,556,103,4941,89012
"8314",1086,566,102,5111,109338
"8315",1024,552,99,5326,103081
"8316",964,565,101,5288,97378
"8317",926,557,99,5269,93400
"8318",1064,554,96,5075,107673
"8319",832,553,92,5575,84437
"8320",1008,558,91,4613,101748
"8321",900,548,97,4855,91347
"8322",934,551,96,5040,94332
"8323",983,551,86,5136,99140
"8324",992,565,97,5030,100465
"8325",1035,553,83,4741,104448
"8326",1066,565,102,4900,107266
"8327",1009,550,101,5057,101560
"8328",1011,571,101,5271,102272
"8329",909,552,94,4803,91983
"8330",1023,561,96,4929,103317
"8331",1051,561,99,4796,105801
"8332",894,559,98,4810,90317
"8333",895,550,110,4992,90549
"8334",1055,556,88,5213,106385
"8335",1040,555,105,4787,104696
"8336",833,557,96,5039,84351
"8337",908,553,103,5124,91619
"8338",878,560,85,5023,88602
"8339",937,559,103,4799,94622
"8340",953,556,111,5055,96222
"8341",897,561,89,5169,91520
"8342",789,564,102,4642,79740
"8343",1101,556,89,4969,110965
"8344",1064,551,96,4669,107365
"8345",1088,553,86,4998,109995
"8346",969,556,95,5229,98244
"8347",1052,568,110,4739,106383
"8348",954,558,109,4599,96254
"8349",861,570,102,5197,86730
"8350",1141,567,102,4340,114997
"8351",1012,564,95,4968,102087
"8352",1056,556,107,4985,106387
"8353",1026,542,92,4474,103966
"8354",1106,556,104,4923,111298
"8355",1179,544,104,5236,118851
"8356",1009,563,98,4691,102259
"8357",1142,568,101,5067,115072
"8358",977,548,115,4836,98600
"8359",1115,567,97,4672,112503
"8360",1141,574,110,5013,115354
"8361",1043,562,107,4888,105163
"8362",932,554,118,4855,94044
"8363",1136,560,107,4647,114874
"8364",950,553,91,5297,95950
"8365",942,547,89,5103,95154
"8366",913,569,97,5049,92409
"8367",959,567,118,4889,97007
"8368",844,562,106,5078,85285
"8369",936,554,107,4896,94493
"8370",910,555,102,4955,91485
"8371",872,553,89,4731,88039
"8372",925,557,94,5036,93137
"8373",982,551,107,5258,99165
"8374",1055,558,109,4971,106327
"8375",927,568,110,5347,93706
"8376",998,559,106,5277,100584
"8377",998,553,95,4856,100851
"8378",1110,579,104,5160,112224
"8379",1046,567,103,5290,105579
"8380",1087,559,102,5142,109623
"8381",1088,561,105,4604,109718
"8382",891,575,96,5040,89847
"8383",1020,569,105,4982,103267
"8384",1032,553,105,5018,104305
"8385",986,567,111,5148,99696
"8386",939,563,104,4766,94963
"8387",1076,563,100,4429,109115
"8388",951,564,101,5067,95972
"8389",902,565,101,4916,91288
"8390",963,557,101,5092,96832
"8391",979,554,103,4856,98541
"8392",1009,553,95,4894,101728
"8393",948,571,99,5173,95859
"8394",1082,569,107,5182,109245
"8395",1060,557,99,5067,107067
"8396",930,543,86,5109,93976
"8397",948,562,101,5154,95986
"8398",841,556,94,5033,85675
"8399",892,556,102,4778,90107
"8400",790,559,88,4452,80626
"8401",940,558,117,4950,94990
"8402",1027,543,97,4989,103816
"8403",1053,569,102,5148,106475
"8404",901,551,106,4200,91038
"8405",1038,565,100,4475,104943
"8406",1116,560,100,5255,113295
"8407",1077,562,104,4994,108714
"8408",925,580,103,5414,93401
"8409",1018,553,96,5006,103457
"8410",916,556,107,5008,92787
"8411",895,554,88,4932,90698
"8412",1033,555,102,4718,103836
"8413",1142,559,91,5176,115774
"8414",872,569,105,4795,88544
"8415",1023,554,102,5181,103362
"8416",1012,553,96,4612,102205
"8417",1001,570,90,4395,101308
"8418",1064,554,99,5059,107471
"8419",1025,561,98,4811,103518
"8420",938,565,109,4908,94875
"8421",924,563,104,5139,93510
"8422",937,553,102,4832,94749
"8423",1052,557,108,5339,106409
"8424",1002,571,90,4617,101343
"8425",1091,558,93,4877,109773
"8426",945,566,106,5283,95362
"8427",1013,534,107,4763,101955
"8428",964,551,93,5072,97852
"8429",987,551,100,4875,99277
"8430",945,551,88,4982,95715
"8431",948,549,94,4475,95886
"8432",1040,554,105,4917,104861
"8433",999,569,83,5113,101125
"8434",946,560,103,5175,95610
"8435",1062,550,88,4944,107242
"8436",1005,554,100,4828,101186
"8437",1029,545,91,4640,103854
"8438",946,550,97,4903,95609
"8439",888,559,110,4875,90045
"8440",1000,567,98,5057,100831
"8441",963,554,101,5341,97456
"8442",934,559,97,5147,94252
"8443",940,562,104,5127,94880
"8444",978,573,108,4620,98797
"8445",1203,572,105,4839,121530
"8446",1098,571,93,5046,110838
"8447",874,560,98,5503,88609
"8448",990,570,102,4898,100221
"8449",1049,551,92,5073,105626
"8450",993,568,107,5163,100229
"8451",915,544,106,4762,92460
"8452",973,559,103,4932,98137
"8453",936,561,95,5174,94936
"8454",1075,564,95,4739,108608
"8455",1000,550,86,4745,101072
"8456",1055,570,105,4981,106587
"8457",1010,559,93,5203,102253
"8458",955,564,100,5135,96638
"8459",1030,569,92,5102,104450
"8460",1053,572,93,4768,106069
"8461",1101,561,111,4965,110723
"8462",1049,557,97,4655,106168
"8463",916,562,98,4759,92772
"8464",894,554,109,4919,90329
"8465",958,564,93,5167,96672
"8466",1066,575,105,5125,108029
"8467",867,567,97,5259,88017
"8468",1089,560,108,5075,109591
"8469",976,563,94,4952,98793
"8470",1011,561,99,5056,101905
"8471",1090,563,100,4692,110044
"8472",999,557,103,5586,100684
"8473",1034,556,100,4805,104758
